name,enabled,n_phases,n_conds,base_freq,terminal1,kv,kw,kvar,kva,pf,model,vmin_pu,vmax_pu,r_neut,x_neut,connection,spec_type,status,yearly,daily,duty,spectrum
1001745-d3,true,3,4,60,s3x_1001745,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001329-d1,true,3,4,60,s1x_1001329,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001329-d2,true,3,4,60,s2x_1001329,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001329-d3,true,3,4,60,s3x_1001329,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001359-d1,true,3,4,60,s1x_1001359,0.208,55.43510868,26.84844851781271,83.33499999999999,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001359-d2,true,3,4,60,s2x_1001359,0.208,55.43510868,26.84844851781271,83.33499999999999,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001359-d3,true,3,4,60,s3x_1001359,0.208,55.43510868,26.84844851781271,83.33499999999999,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001330-d1,true,3,4,60,s1x_1001330,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001330-d2,true,3,4,60,s2x_1001330,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001330-d3,true,3,4,60,s3x_1001330,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001330-d4,true,3,4,60,s4x_1001330,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001330-d5,true,3,4,60,s5x_1001330,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001330-d6,true,3,4,60,s6x_1001330,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000672-da1,true,1,2,60,s1x_1000672.1,0.24,7.995825,3.872554793915122,12.5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1001708-d1,true,3,4,60,s1x_1001708,0.208,83.151,40.27186733937228,125,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001708-d2,true,3,4,60,s2x_1001708,0.208,83.151,40.27186733937228,125,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001708-d3,true,3,4,60,s3x_1001708,0.208,83.151,40.27186733937228,125,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001345-d1,true,3,4,60,s1x_1001345,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001345-d2,true,3,4,60,s2x_1001345,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001345-d3,true,3,4,60,s3x_1001345,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d1,true,3,4,60,s1x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d2,true,3,4,60,s2x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d3,true,3,4,60,s3x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d4,true,3,4,60,s4x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d5,true,3,4,60,s5x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d6,true,3,4,60,s6x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d7,true,3,4,60,s7x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d8,true,3,4,60,s8x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d9,true,3,4,60,s9x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d10,true,3,4,60,s10x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d11,true,3,4,60,s11x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d12,true,3,4,60,s12x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d13,true,3,4,60,s13x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d14,true,3,4,60,s14x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000933-d15,true,3,4,60,s15x_1000933,0.208,3.32604,1.610874693574891,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001823-da1,true,1,2,60,s1x_1001823.1,0.24,11.833821,5.731381094994381,18.5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1001822-da1,true,1,2,60,s1x_1001822.1,0.24,1.599165,0.7745109587830246,2.5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1001822-db1,true,1,2,60,s1x_1001822.2,0.24,1.672425,0.8099923961834455,2.5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_B,,,defaultload
1001822-dc1,true,1,2,60,s1x_1001822.3,0.24,1.71846,0.8322881642796561,2.5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_C,,,defaultload
1000042-da1,true,1,2,60,s1x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000042-da2,true,1,2,60,s2x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000042-da3,true,1,2,60,s3x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000042-da4,true,1,2,60,s4x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000042-da5,true,1,2,60,s5x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000042-da6,true,1,2,60,s6x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000042-da7,true,1,2,60,s7x_1000042.1,0.24,4.569041486430001,2.212887789799248,7.142855,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000077-da1,true,1,2,60,s1x_1000077.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000077-da2,true,1,2,60,s2x_1000077.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000077-da3,true,1,2,60,s3x_1000077.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000077-da4,true,1,2,60,s4x_1000077.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000077-da5,true,1,2,60,s5x_1000077.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000077-da6,true,1,2,60,s6x_1000077.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000474-da1,true,1,2,60,s1x_1000474.1,0.24,3.19833,1.549021917566049,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000474-da2,true,1,2,60,s2x_1000474.1,0.24,3.19833,1.549021917566049,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000474-da3,true,1,2,60,s3x_1000474.1,0.24,3.19833,1.549021917566049,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000474-da4,true,1,2,60,s4x_1000474.1,0.24,3.19833,1.549021917566049,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000474-da5,true,1,2,60,s5x_1000474.1,0.24,3.19833,1.549021917566049,5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000043-da1,true,1,2,60,s1x_1000043.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000043-da2,true,1,2,60,s2x_1000043.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000043-da3,true,1,2,60,s3x_1000043.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000043-da4,true,1,2,60,s4x_1000043.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000043-da5,true,1,2,60,s5x_1000043.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000043-da6,true,1,2,60,s6x_1000043.1,0.24,2.665274893389,1.290851546337643,4.1666665,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1001567-d1,true,3,4,60,s1x_1001567,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001567-d2,true,3,4,60,s2x_1001567,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1001567-d3,true,3,4,60,s3x_1001567,0.208,16.6302,8.054373467874456,25,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000233-db1,true,1,2,60,s1x_1000233.2,0.24,12.375945,5.993943731757497,18.5,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_B,,,defaultload
1000569-d1,true,3,4,60,s1x_1000569,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000569-d2,true,3,4,60,s2x_1000569,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000569-d3,true,3,4,60,s3x_1000569,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000746-d1,true,3,4,60,s1x_1000746,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000746-d2,true,3,4,60,s2x_1000746,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000746-d3,true,3,4,60,s3x_1000746,0.208,33.2604,16.10874693574891,50,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607,,,defaultload
1000608-da1,true,1,2,60,s1x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da2,true,1,2,60,s2x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da3,true,1,2,60,s3x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da4,true,1,2,60,s4x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da5,true,1,2,60,s5x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da6,true,1,2,60,s6x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da7,true,1,2,60,s7x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000608-da8,true,1,2,60,s8x_1000608.1,0.24,2.998434375,1.452208047718171,4.6875,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da1,true,1,2,60,s1x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da2,true,1,2,60,s2x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da3,true,1,2,60,s3x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da4,true,1,2,60,s4x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da5,true,1,2,60,s5x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da6,true,1,2,60,s6x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da7,true,1,2,60,s7x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da8,true,1,2,60,s8x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da9,true,1,2,60,s9x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da10,true,1,2,60,s10x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000609-da11,true,1,2,60,s11x_1000609.1,0.24,1.453786509015,0.7041009420310185,2.2727275,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
1000610-da1,true,1,2,60,s1x_1000610.1,0.24,2.907572698197,1.408201729159845,4.545454500000001,0.9,cvr,0.85,1.05,-1,0,wye,allocation_factor,variable,25607_A,,,defaultload
